Location,Latitude,Longitude,Bedrooms,Garage,Bathrooms,Price
Cantonments,5.5841563,-0.1692489,2,2,2,1355004
East legon hills,5.6927588,-0.1004742,3,,2,1091531
Dome,5.6554227,-0.232884,3,4,3,1881950
Achimota,5.6242019,-0.2276807,3,4,4,2408896
Adjiringanor,5.6496506,-0.1366577,4,,5,3011120
East legon,5.6392848,-0.1624589,3,4,5,4215568
Ashongman estate ,5.6991372,-0.2373358,4,5,5,450000
East legon ,5.6392848,-0.1624589,4,,5,2672369
East legon,5.6392848,-0.1624589,4,1,5,1850000
East legon ,5.6392848,-0.1624589,4,,5,4480000
East legon,5.6392848,-0.1624589,5,1,6,8280580
East legon american house ,5.6475723,-0.1500724,4,2,5,2785286
East legon,5.6392848,-0.1624589,4,,5,7527800
East legon ,5.6392848,-0.1624589,4,,5,1792000
Trasacco valley ,5.6576467,-0.112441,8,5,9,7200000
East legon,5.6392848,-0.1624589,4,20,5,11291700
East legon ,5.6392848,-0.1624589,4,,5,2672369
Ritz junction,5.6876395,-0.1713683,3,,4,896000
East legon hills ,5.6927588,-0.1004742,3,,4,600000
Ashaley botwe,5.6864517,-0.1369489,4,,4,903336
Ashaley botwe,5.6864517,-0.1369489,3,,3,1204448
East legon hills ,5.6927588,-0.1004742,5,1,6,5200000
East legon,5.6392848,-0.1624589,3,,3,1129170
East legon hills ,5.6927588,-0.1004742,4,,5,2040000
East legon trasacco ,5.6471725,-0.1134111,5,3,6,6720000
East legon ,5.6392848,-0.1624589,4,,5,4400000
East legon ,5.6392848,-0.1624589,4,,5,5600000
East legon american house ,5.6475723,-0.1500724,5,,6,5600000
East legon,5.6392848,-0.1624589,5,10,6,4516680
East legon american house ,5.6475723,-0.1500724,5,,6,5600000
East legon trasacco ,5.6471725,-0.1134111,5,3,6,6720000
East legon,5.6392848,-0.1624589,4,,5,1800000
Airport residential ,5.60205725,-0.1844661914714546,7,,8,6000000
East legon ,5.6392848,-0.1624589,6,1,7,9600000
Ashaley botwe,5.6864517,-0.1369489,4,,4,903336
Ashaley botwe,5.6864517,-0.1369489,3,,3,1204448
Airport residential ,5.60205725,-0.1844661914714546,7,,8,6000000
East legon ,5.6392848,-0.1624589,4,10,5,7527800
Ashaley botwe,5.6864517,-0.1369489,4,,4,903336
East legon,5.6392848,-0.1624589,4,1,5,1850000
East legon ,5.6392848,-0.1624589,6,1,7,9600000
East legon,5.6392848,-0.1624589,5,1,6,8280580
Ashaley botwe,5.6864517,-0.1369489,3,,3,1204448
East legon,5.6392848,-0.1624589,4,,5,7527800
East legon,5.6392848,-0.1624589,3,,3,1129170
East legon,5.6392848,-0.1624589,4,20,5,11291700
Airport residential ,5.60205725,-0.1844661914714546,7,,8,6000000
East legon,5.6392848,-0.1624589,4,,5,7527800
East legon,5.6392848,-0.1624589,4,,5,2610000
East legon ,5.6392848,-0.1624589,5,2,6,4060000
East legon ,5.6392848,-0.1624589,4,1,5,2610000
East legon,5.6392848,-0.1624589,5,,5,6340158
East legon,5.6392848,-0.1624589,5,,4,3687157
New legon,5.7151912,-0.1290786,3,6,4,540000
Tse addo,5.571400049999999,-0.13534024999999966,7,8,8,3763900
Ashongman,5.697026,-0.2338194,3,5,2,460000
West legon,5.64659785,-0.18799765768516785,4,6,6,3387510
Abokobi,5.7381697,-0.1948689,3,3,4,677502
East legon hills,5.6927588,-0.1004742,4,4,5,1204448
Oyarifa -teiman rd,5.7447006,-0.1774594,3,3,4,340000
East legon (school junction),5.7144164,-0.1301667,3,4,4,1242087
East legon,5.6392848,-0.1624589,4,5,5,2634730
East airport,5.6271981,-0.1080795,4,,4,1731000
Abelemkpe,5.609565,-0.2119801,4,,4,3032835
Spintex,5.6288265,-0.0901987,4,,5,2163000
East airport,5.6271981,-0.1080795,4,,5,2878819
East airport,5.6271981,-0.1080795,5,,5,3887500
East legon,5.6392848,-0.1624589,3,,3,3282128
Sakumono,5.6252982,-0.0570156,5,,6,4200000
East legon ogbojo,5.6691197,-0.1478252,5,,6,7000000
Spintex,5.6288265,-0.0901987,3,,3,939200
Spintex,5.6288265,-0.0901987,5,,3,3195000
Spintex ,5.6288265,-0.0901987,4,,5,900000
Sakumono,5.6252982,-0.0570156,6,,7,1700000
Spintex road - baatsonaa,5.6234952,-0.09114,4,,5,600000
Baatsonaa - spintex road,5.6234952,-0.09114,3,,4,720000
Peduase - aburi,5.80508315,-0.18123726475456658,22,,23,35000000
Spintex,5.6288265,-0.0901987,4,,5,1900000
Spintex,5.6288265,-0.0901987,4,,5,960000
Spintex ,5.6288265,-0.0901987,7,,8,1000000
East legon,5.6392848,-0.1624589,5,,5,2582735
Spintex ,5.6288265,-0.0901987,4,,5,900000
Sakumono,5.6252982,-0.0570156,6,,7,1700000
Spintex road - baatsonaa,5.6234952,-0.09114,4,,5,600000
Baatsonaa - spintex road,5.6234952,-0.09114,3,,4,720000
Dawhenya,5.7682993,0.0680208,5,,6,960000
East legon,5.6392848,-0.1624589,10,,10,1500000
Adjiringanor,5.6496506,-0.1366577,9,4,10,11775000
Ashaley botwe,5.6864517,-0.1369489,4,7,5,1204448
Teshie,5.5822343,-0.1135104,5,,5,3568199
Dzorwulu,5.6130923,-0.1991566,4,,4,4674735
Spintex ,5.6288265,-0.0901987,3,,4,1200000
East legon,5.6392848,-0.1624589,5,,5,4144000
Spintex,5.6288265,-0.0901987,3,,4,975000
Teshie,5.5822343,-0.1135104,5,,5,3019245
East legon-ogbojo,5.6691197,-0.1478252,5,4,6,3160000
Spintex,5.6288265,-0.0901987,5,,5,2643198
Airport residential area,5.6132499,-0.1832656,4,,4,6612500
East legon,5.6392848,-0.1624589,3,,3,1914575
Adjiringanor,5.6496506,-0.1366577,4,,4,2156250
Adenta,5.7041391,-0.1687965,4,,4,1817000
East legon,5.6392848,-0.1624589,4,,4,2128000
Spintex,5.6288265,-0.0901987,5,,4,1950000
North legon,5.6777411,-0.1822898,4,,4,1635000
East legon,5.6392848,-0.1624589,5,,5,4970000
Kokomlemle,5.5755147,-0.2088731,3,,3,3849782
Abelemkpe,5.609565,-0.2119801,5,,5,4949720
Abokobi,5.7381697,-0.1948689,4,5,5,978614
East legon ,5.6392848,-0.1624589,5,7,6,6775020
Adenta-new legon,5.7151912,-0.1290786,5,2,3,590000
East legon,5.6392848,-0.1624589,4,,5,2197500
Abelemkpe,5.609565,-0.2119801,4,,4,4399751
Airport residential area,5.6132499,-0.1832656,5,,5,6599626
East legon,5.6392848,-0.1624589,4,,5,3090000
Dzorwulu,5.6130923,-0.1991566,5,,5,4124766
Tse addo,5.571400049999999,-0.13534024999999966,4,,4,2051875
Teshie,5.5822343,-0.1135104,4,,4,1921337
Adenta,5.7041391,-0.1687965,3,,4,990000
Kokomlemle,5.5755147,-0.2088731,4,,4,659962
Dzorwulu,5.6130923,-0.1991566,5,,5,5499689
Oyarifa,5.756972,-0.1748633,3,4,4,370000
Oyarifa,5.756972,-0.1748633,4,4,3,300000
Oyarifa,5.756972,-0.1748633,3,4,4,370000
Teshie,5.5822343,-0.1135104,3,,3,3019245
Oyarifa,5.756972,-0.1748633,4,4,3,300000
Asylum down,5.5709323,-0.2025493,3,,3,3418892
Amrahia,5.7666444,-0.1424324,3,8,3,400000
Spintex,5.6288265,-0.0901987,2,,2,1369293
East airport,5.6271981,-0.1080795,4,,5,2137500
East legon hills,5.6927588,-0.1004742,3,,4,1987500
Spintex,5.6288265,-0.0901987,3,,4,1957228
East airport,5.6271981,-0.1080795,4,,4,3387510
Adenta,5.7041391,-0.1687965,2,,2,714400
Adenta,5.7041391,-0.1687965,4,,4,1084580
Greater accra region,5.8101532,0.0995242,3,,2,677502
East legon,5.6392848,-0.1624589,4,1,5,2565150
East legon hills ,5.6927588,-0.1004742,4,,4,1957228
East legon,5.6392848,-0.1624589,4,1,5,3387510
East legon,5.6392848,-0.1624589,4,,4,3900000
Greater accra region,5.8101532,0.0995242,4,,5,1881950
Community 25,5.7366446,0.0365789,3,,4,450000
East legon,5.6392848,-0.1624589,4,1,5,2565150
Spintex,5.6288265,-0.0901987,4,,5,1430282
East legon hills,5.6927588,-0.1004742,4,,4,2634730
Greater accra region,5.8101532,0.0995242,4,1,5,4516680
East airport,5.6271981,-0.1080795,5,,6,5645850
East legon,5.6392848,-0.1624589,4,,4,2600000
Spintex,5.6288265,-0.0901987,4,,52,2408896
East legon,5.6392848,-0.1624589,4,,4,6775020
East legon hills ,5.6927588,-0.1004742,3,,4,1053892
East legon hills ,5.6927588,-0.1004742,4,,4,3312232
East legon,5.6392848,-0.1624589,4,,4,2625000
East legon hills ,5.6927588,-0.1004742,4,,4,1881950
Greater accra region,5.8101532,0.0995242,4,1,5,4516680
East airport,5.6271981,-0.1080795,4,,5,4140290
East legon,5.6392848,-0.1624589,4,,4,2634730
East legon,5.6392848,-0.1624589,3,,3,3763900
Greater accra region,5.8101532,0.0995242,3,,4,1505560
Spintex,5.6288265,-0.0901987,5,,6,3011120
Spintex,5.6288265,-0.0901987,7,,7,3387510
East legon ,5.6392848,-0.1624589,5,1,6,10538920
Greater accra region,5.8101532,0.0995242,3,,4,1053892
East legon hills ,5.6927588,-0.1004742,4,,4,1731394
Spintex,5.6288265,-0.0901987,4,1,5,2259300
East legon ,5.6392848,-0.1624589,4,,5,3161676
East legon,5.6392848,-0.1624589,5,1,6,4516680
East legon,5.6392848,-0.1624589,4,,4,3387510
Greater accra region,5.8101532,0.0995242,3,,4,1355004
East airport ,5.6271981,-0.1080795,5,,6,6022240
Tse addo,5.571400049999999,-0.13534024999999966,4,,5,3600000
East legon,5.6392848,-0.1624589,4,1,5,4893070
East legon,5.6392848,-0.1624589,,,,2258340
Greater accra region,5.8101532,0.0995242,4,,5,2785286
Spintex,5.6288265,-0.0901987,4,,4,2785286
Agbogba,5.6918579,-0.1984465,4,,5,1505560
East legon hills,5.6927588,-0.1004742,4,,4,2634730
Greater accra region,5.8101532,0.0995242,4,1,5,4516680
East airport,5.6271981,-0.1080795,5,,6,5645850
East legon,5.6392848,-0.1624589,4,,4,2600000
Spintex,5.6288265,-0.0901987,4,,52,2408896
East legon,5.6392848,-0.1624589,4,,4,6775020
East legon hills ,5.6927588,-0.1004742,3,,4,1053892
East legon hills ,5.6927588,-0.1004742,4,,4,3312232
East legon,5.6392848,-0.1624589,4,,4,2625000
East legon,5.6392848,-0.1624589,5,,5,5269460
Greater accra region,5.8101532,0.0995242,5,,6,4893070
East legon,5.6392848,-0.1624589,4,,4,2107784
Dzorwulu ,5.6130923,-0.1991566,4,1,5,3012400
Spintex,5.6288265,-0.0901987,4,,5,2070145
Adenta,5.7041391,-0.1687965,4,1,5,1994867
Spintex,5.6288265,-0.0901987,4,,4,5835000
Greater accra region,5.8101532,0.0995242,4,2,5,4516680
Spintex,5.6288265,-0.0901987,3,,3,828058
Tse addo,5.571400049999999,-0.13534024999999966,3,,3,3613344
East legon ,5.6392848,-0.1624589,4,,5,2634730
Greater accra region,5.8101532,0.0995242,4,,5,900000
East legon hills,5.6927588,-0.1004742,4,1,4,1806672
East legon,5.6392848,-0.1624589,3,1,4,1807440
Nmai-dzorn ,5.6859863,-0.1501026,4,2,5,1580838
East legon ,5.6392848,-0.1624589,5,,6,4366124
Adenta,5.7041391,-0.1687965,3,1,4,800000
Cantonments,5.5841563,-0.1692489,4,,4,4893070
Airport residential ,5.60428935,-0.167967625794569,6,,7,10538920
East legon hills ,5.6927588,-0.1004742,3,,3,3011120
Tema community 25,5.6789327,-0.0231499,3,,4,805475
Tema comm. 25,5.6789327,-0.0231499,4,1,3,1467570
East legon,5.6392848,-0.1624589,3,,3,1995500
East legon ,5.6392848,-0.1624589,4,,5,1656116
East legon hills,5.6927588,-0.1004742,3,,3,828058
East legon,5.6392848,-0.1624589,5,,5,8280580
East legon,5.6392848,-0.1624589,4,,4,2258340
Spintex,5.6288265,-0.0901987,4,,5,2107731
Spintex,5.6288265,-0.0901987,3,,3,1875000
Dome,5.6554227,-0.232884,4,,5,2634730
Spintex road,5.6337386,-0.0978899,3,,4,1129170
Tse addo,5.571400049999999,-0.13534024999999966,4,,4,2973481
Adenta,5.7041391,-0.1687965,3,,3,1406000
East legon hills,5.6927588,-0.1004742,4,,4,2234960
Greater accra region,5.8101532,0.0995242,4,2,5,4893070
Community 25,5.7366446,0.0365789,2,,3,654919
Community 25,5.7366446,0.0365789,4,,5,1498032
Tse addo,5.571400049999999,-0.13534024999999966,3,,3,2634730
East legon hills,5.6927588,-0.1004742,4,,4,2394600
East legon,5.6392848,-0.1624589,5,,5,27475
Greater accra region,5.8101532,0.0995242,4,2,5,4893070
East legon ,5.6392848,-0.1624589,5,,6,5269460
East legon,5.6392848,-0.1624589,3,,3,1050000
East legon hills,5.6927588,-0.1004742,3,,4,903336
East legon,5.6392848,-0.1624589,4,1,5,4446000
Nmai dzorn,5.6859863,-0.1501026,4,,5,1505560
East legon,5.6392848,-0.1624589,4,,4,2032506
Accra,5.5571096,-0.2012376,3,,3,1392643
Ashongman,5.697026,-0.2338194,3,,4,752780
Adenta,5.7041391,-0.1687965,5,1,4,2070145
East legon,5.6392848,-0.1624589,4,,4,1110060
Greater accra region,5.8101532,0.0995242,4,,5,4516680
Haatso,5.6706808,-0.2033502,4,,5,1505560
East legon ,5.6392848,-0.1624589,5,,6,7527800
East legon hills ,5.6927588,-0.1004742,4,,4,1957228
Tse addo,5.571400049999999,-0.13534024999999966,4,1,4,3763900
Greater accra region,5.8101532,0.0995242,6,1,5,13550040
East airport,5.6271981,-0.1080795,4,,5,4893070
East legon hills,5.6927588,-0.1004742,4,1,5,1832250
Spintex,5.6288265,-0.0901987,4,,5,1430282
East legon,5.6392848,-0.1624589,4,1,5,3387510
Spintex,5.6288265,-0.0901987,4,,4,1957228
Spintex,5.6288265,-0.0901987,4,,4,2410240
North legon ,5.6777411,-0.1822898,4,,5,1656116
East legon ,5.6392848,-0.1624589,5,,6,7527800
Spintex,5.6288265,-0.0901987,3,,3,1355004
Nmai dzor,5.6907766,-0.0996907,4,1,5,1656116
Achimota,5.6242019,-0.2276807,3,,3,1580838
Adenta,5.7041391,-0.1687965,3,,3,1392643
Adenta,5.7041391,-0.1687965,3,1,3,700000
East legon,5.6392848,-0.1624589,,,,4757400
Greater accra region,5.8101532,0.0995242,2,,3,677502
Tse addo,5.571400049999999,-0.13534024999999966,4,1,5,3011120
Spintex,5.6288265,-0.0901987,3,,3,978614
Ability- adjiringanor,5.656773,-0.1314432,5,,6,6022240
Spintex,5.6288265,-0.0901987,4,1,4,3387510
East legon,5.6392848,-0.1624589,5,,5,2970400
Adenta,5.7041391,-0.1687965,4,1,5,1204448
East legon,5.6392848,-0.1624589,3,,3,3192800
Greater accra region,5.8101532,0.0995242,4,1,5,3387510
Spintex,5.6288265,-0.0901987,3,,4,1957228
East airport,5.6271981,-0.1080795,4,,4,3387510
Adenta,5.7041391,-0.1687965,2,,2,714400
Adenta,5.7041391,-0.1687965,3,1,3,677502
East legon,5.6392848,-0.1624589,4,,4,3192800
Greater accra,5.8101532,0.0995242,3,,4,1279726
Spintex,5.6288265,-0.0901987,4,2,5,2145423
Spintex,5.6288265,-0.0901987,3,,3,1875000
Dome,5.6554227,-0.232884,4,,5,2634730
Spintex road,5.6337386,-0.0978899,3,,4,1129170
Tse addo,5.571400049999999,-0.13534024999999966,4,,4,2973481
Adenta,5.7041391,-0.1687965,3,,3,1406000
East legon hills,5.6927588,-0.1004742,4,,4,2234960
Greater accra region,5.8101532,0.0995242,4,2,5,4893070
Community 25,5.7366446,0.0365789,2,,3,654919
Community 25,5.7366446,0.0365789,4,,5,1498032
Tse addo,5.571400049999999,-0.13534024999999966,3,,3,2634730
East legon hills,5.6927588,-0.1004742,4,,4,2394600
Community 25,5.7366446,0.0365789,3,,4,1136698
East legon ,5.6392848,-0.1624589,3,,4,1129170
Agbogba,5.6918579,-0.1984465,4,,4,1129170
Tema community 25,5.6789327,-0.0231499,2,,2,519418
East legon hills,5.6927588,-0.1004742,2,,2,828058
East legon,5.6392848,-0.1624589,4,1,3,3763900
East legon hills,5.6927588,-0.1004742,4,,4,1835860
East legon ,5.6392848,-0.1624589,5,,6,4366124
Adenta,5.7041391,-0.1687965,3,1,4,800000
Cantonments,5.5841563,-0.1692489,4,,4,4893070
Airport residential ,5.60428935,-0.167967625794569,6,,7,10538920
East legon hills ,5.6927588,-0.1004742,3,,3,3011120
East legon,5.6392848,-0.1624589,4,,4,3900000
Greater accra region,5.8101532,0.0995242,4,,5,1881950
Community 25,5.7366446,0.0365789,3,,4,450000
East legon,5.6392848,-0.1624589,4,1,5,2565150
Tse addo,5.571400049999999,-0.13534024999999966,4,1,4,3763900
Greater accra region,5.8101532,0.0995242,6,1,5,13550040
East airport,5.6271981,-0.1080795,4,,5,4893070
East legon hills,5.6927588,-0.1004742,4,1,5,1832250
Spintex,5.6288265,-0.0901987,4,,5,1430282
East legon,5.6392848,-0.1624589,4,1,5,3387510
Spintex,5.6288265,-0.0901987,4,,4,1957228
Spintex,5.6288265,-0.0901987,4,,4,2410240
North legon ,5.6777411,-0.1822898,4,,5,1656116
East legon,5.6392848,-0.1624589,3,,3,1957228
Ashongman,5.697026,-0.2338194,3,,3,1453690
East airport,5.6271981,-0.1080795,5,,6,4140290
Oyarifa,5.756972,-0.1748633,4,1,3,800000
East legon hills,5.6927588,-0.1004742,3,,3,1829650
Greater accra region,5.8101532,0.0995242,4,,5,2107784
East legon hills,5.6927588,-0.1004742,3,,3,1204448
Spintex,5.6288265,-0.0901987,3,,3,940975
Greater accra region,5.8101532,0.0995242,3,,3,940975
Tema community 25,5.6789327,-0.0231499,3,,3,956031
Teshie,5.5822343,-0.1135104,5,1,5,2258340
East legon,5.6392848,-0.1624589,3,,4,1881950
Cantonments,5.5841563,-0.1692489,4,1,4,5645850
East legon ,5.6392848,-0.1624589,4,,5,3011120
Dome,5.6554227,-0.232884,3,1,3,1279726
Spintex,5.6288265,-0.0901987,3,,3,1193250
East legon,5.6392848,-0.1624589,4,,4,1505560
Greater accra region,5.8101532,0.0995242,5,1,5,4516680
East legon ,5.6392848,-0.1624589,4,,5,2634730
Tse addo,5.571400049999999,-0.13534024999999966,3,,4,1693755
Adenta,5.7041391,-0.1687965,3,1,4,1204448
East legon ,5.6392848,-0.1624589,4,,5,2860564
Sakumono,5.6252982,-0.0570156,3,,4,1242087
Tse addo,5.571400049999999,-0.13534024999999966,5,,5,3387510
Spintex,5.6288265,-0.0901987,4,,4,2485440
Greater accra region,5.8101532,0.0995242,3,,3,1279726
East legon ,5.6392848,-0.1624589,5,,6,9786140
Oyarifa,5.756972,-0.1748633,3,1,3,700000
Spintex,5.6288265,-0.0901987,3,,3,1193250
East legon,5.6392848,-0.1624589,4,,4,1505560
Greater accra region,5.8101532,0.0995242,5,1,5,4516680
East legon ,5.6392848,-0.1624589,4,,5,2634730
Tse addo,5.571400049999999,-0.13534024999999966,3,,4,1693755
Adenta,5.7041391,-0.1687965,3,1,4,1204448
East legon ,5.6392848,-0.1624589,4,,5,2860564
Sakumono,5.6252982,-0.0570156,3,,4,1242087
Tse addo,5.571400049999999,-0.13534024999999966,5,,5,3387510
Spintex,5.6288265,-0.0901987,4,,4,2485440
Greater accra region,5.8101532,0.0995242,3,,3,1279726
East legon ,5.6392848,-0.1624589,5,,6,9786140
Adjiringanor,5.6496506,-0.1366577,4,,4,2710008
East legon hills,5.6927588,-0.1004742,3,,3,1167000
Greater accra region,5.8101532,0.0995242,4,,5,1731394
East legon,5.6392848,-0.1624589,5,,5,5269460
Spintex,5.6288265,-0.0901987,4,,5,2070145
Adenta,5.7041391,-0.1687965,4,1,5,1994867
Spintex,5.6288265,-0.0901987,4,,4,5835000
Greater accra region,5.8101532,0.0995242,4,2,5,4516680
Spintex,5.6288265,-0.0901987,3,,3,828058
Tse addo,5.571400049999999,-0.13534024999999966,3,,3,3613344
Greater accra region,5.8101532,0.0995242,5,,6,4893070
East legon,5.6392848,-0.1624589,4,,4,2107784
Dzorwulu ,5.6130923,-0.1991566,4,1,5,3012400
Nmai-dzorn ,5.6859863,-0.1501026,4,2,5,1580838
East legon hills,5.6927588,-0.1004742,4,,4,1430282
Spintex,5.6288265,-0.0901987,3,,3,1004250
Greater accra region,5.8101532,0.0995242,3,,4,940975
East legon ,5.6392848,-0.1624589,4,,5,2258340
Spintex,5.6288265,-0.0901987,3,,3,1731394
East legon ,5.6392848,-0.1624589,4,,5,2634730
Greater accra region,5.8101532,0.0995242,4,,5,900000
East legon hills,5.6927588,-0.1004742,4,1,4,1806672
East legon,5.6392848,-0.1624589,3,1,4,1807440
East legon ,5.6392848,-0.1624589,4,,5,3312232
East legon,5.6392848,-0.1624589,3,,3,3763900
Greater accra region,5.8101532,0.0995242,3,,4,1505560
Spintex,5.6288265,-0.0901987,5,,6,3011120
Spintex,5.6288265,-0.0901987,7,,7,3387510
East legon ,5.6392848,-0.1624589,5,1,6,10538920
Spintex,5.6288265,-0.0901987,3,,3,752780
East airport,5.6271981,-0.1080795,4,,4,2856080
Adjiringanor ,5.6496506,-0.1366577,5,,6,4893070
Adenta,5.7041391,-0.1687965,3,1,4,900000
East legon,5.6392848,-0.1624589,5,,5,27475
Greater accra region,5.8101532,0.0995242,4,2,5,4893070
East legon ,5.6392848,-0.1624589,5,,6,5269460
East legon,5.6392848,-0.1624589,3,,3,1050000
East legon hills,5.6927588,-0.1004742,3,,4,903336
East legon,5.6392848,-0.1624589,4,1,5,4446000
Nmai dzorn,5.6859863,-0.1501026,4,,5,1505560
East legon,5.6392848,-0.1624589,4,,4,2032506
Accra,5.5571096,-0.2012376,3,,3,1392643
Dome,5.6554227,-0.232884,4,,5,1612500
Spintex,5.6288265,-0.0901987,4,,5,2737500
Dome,5.6554227,-0.232884,4,,5,1612500
Spintex,5.6288265,-0.0901987,4,,5,2737500
Spintex,5.6288265,-0.0901987,4,,5,2400000
East legon hills,5.6927588,-0.1004742,4,,5,2212500
Oyarifa,5.756972,-0.1748633,3,,4,1087500
East legon,5.6392848,-0.1624589,3,,4,3112500
Cantonments,5.5841563,-0.1692489,4,,5,6112500
Sakumono,5.6252982,-0.0570156,3,,4,1012500
East legon,5.6392848,-0.1624589,5,,6,4742514
Tema. accra,5.6596441,-0.0096592,3,,3,1207500
East legon hills,5.6927588,-0.1004742,6,,7,3487500
Adjiringanor,5.6496506,-0.1366577,4,,5,3112500
East legon,5.6392848,-0.1624589,5,,6,5194182
Cantonments,5.5841563,-0.1692489,4,,5,11250000
East legon,5.6392848,-0.1624589,4,,5,27852860
East airport,5.6271981,-0.1080795,3,,4,2219816
East legon,5.6392848,-0.1624589,4,,5,2710008
East legon,5.6392848,-0.1624589,3,,4,1987500
Spintex,5.6288265,-0.0901987,4,,5,2512500
Oyarifa,5.756972,-0.1748633,3,2,3,978614
Oyarifa,5.756972,-0.1748633,4,3,5,1279726
Oyibi,5.8142534,-0.121343,4,3,3,602224
Community 22,5.7125358,-0.0293623,6,4,4,800000
Oyibi,5.8142534,-0.121343,3,,3,677502
Oyarifa,5.756972,-0.1748633,2,2,2,602224
Oyarifa,5.756972,-0.1748633,3,2,3,752780
Michel camp,5.728968699999999,-0.024570781371168977,2,2,3,170000
Lashibi,5.6850117,-0.0383551,4,,4,1170000
Gbawe,5.5848819,-0.3128207,4,,4,6950000
East airport,5.6271981,-0.1080795,3,3,4,2865440
Tse addo,5.571400049999999,-0.13534024999999966,5,,5,2609694
East legon,5.6392848,-0.1624589,4,,5,2737500
Gbawe,5.5848819,-0.3128207,4,,4,950000
Spintex,5.6288265,-0.0901987,3,,3,5645850
Gbawe,5.5848819,-0.3128207,4,,3,1170000
Adjiringanor,5.6496506,-0.1366577,3,,3,4140290
East legon hills,5.6927588,-0.1004742,4,,5,3112500
Lashibi,5.6850117,-0.0383551,4,,4,1170000
Spintex road,5.6337386,-0.0978899,4,,4,4516680
East airport,5.6271981,-0.1080795,4,,5,3750000
Asylum down,5.5709323,-0.2025493,4,,4,3988707
East airport,5.6271981,-0.1080795,4,,5,3750000
Tema,5.6596441,-0.0096592,9,2,6,4500000
Spintex,5.6288265,-0.0901987,3,,3,2477998
Kokomlemle,5.5755147,-0.2088731,4,,4,4316012
Dzorwulu,5.6130923,-0.1991566,6,,6,3450000
Abelemkpe,5.609565,-0.2119801,4,,4,1437500
East legon,5.6392848,-0.1624589,4,,4,2415000
Dome,5.6554227,-0.232884,8,2,4,800000
East legon hills,5.6927588,-0.1004742,2,,3,324000
East legon,5.6392848,-0.1624589,4,,5,2925000
East legon hills,5.6927588,-0.1004742,4,,5,1800000
Oyarifa,5.756972,-0.1748633,4,,5,1120000
Oyibi,5.8142534,-0.121343,2,,2,350000
Ashongman,5.697026,-0.2338194,3,,4,8760000
Ablekuma,5.6279342,-0.3135003,4,10,5,500000
Kwabenya,5.6738604,-0.2488115,5,,6,700000
Pokuase,5.6892131,-0.2826359,3,,3,460000
Gbawe,5.5848819,-0.3128207,7,1,3,523400
Adjiringanor,5.6496506,-0.1366577,4,,5,3150000
Nmai dzor,5.6907766,-0.0996907,5,,6,870000
East legon hills,5.6927588,-0.1004742,3,,4,426000
Sarpeiman,5.726363,-0.3108761,3,,3,455000
Sarpeiman,5.726363,-0.3108761,2,,2,350000
Adenta,5.7041391,-0.1687965,3,,4,1068000
Pokuase,5.6892131,-0.2826359,3,3,3,490000
Pokuase,5.6892131,-0.2826359,3,3,3,300000
Pokuase,5.6892131,-0.2826359,3,,3,450000
Airport residential area,5.6132499,-0.1832656,4,,4,6599626
Abelemkpe,5.609565,-0.2119801,4,,4,4124766
Cantonments,5.5841563,-0.1692489,4,,4,5719477
East legon hills,5.6927588,-0.1004742,4,3,5,1260000
East legon,5.6392848,-0.1624589,5,,4,5269460
Pokuase,5.6892131,-0.2826359,4,,4,303957
Abelemkpe,5.609565,-0.2119801,5,,5,4399751
Spintex ,5.6288265,-0.0901987,5,,5,3387510
Amasaman,5.703291,-0.2990647,3,3,3,380000
East legon,5.6392848,-0.1624589,4,,4,4140290
Asylum down,5.5709323,-0.2025493,5,,5,4844558
Roman ridge,5.6052845,-0.1973074,4,,4,4516680
Ashaley botwe,5.6864517,-0.1369489,3,,4,1063750
Roman ridge,5.6052845,-0.1973074,4,,3,6022240
Tse addo,5.571400049999999,-0.13534024999999966,7,20,9,3300000
Spintex,5.6288265,-0.0901987,6,,7,4972500
Spintex ,5.6288265,-0.0901987,3,,3,1129170
Spintex,5.6288265,-0.0901987,4,1,5,3387510
Spintex,5.6288265,-0.0901987,7,,7,2710008
Spintex ,5.6288265,-0.0901987,3,,4,1125000
Spintex ,5.6288265,-0.0901987,4,,4,1430282
Spintex,5.6288265,-0.0901987,4,,5,2258340
Spintex ,5.6288265,-0.0901987,4,,5,2250000
Spintex,5.6288265,-0.0901987,4,1,5,3387510
Spintex,5.6288265,-0.0901987,7,,8,3387510
Spintex,5.6288265,-0.0901987,7,,7,2710008
Spintex ,5.6288265,-0.0901987,4,,5,2850000
Spintex,5.6288265,-0.0901987,3,,4,978614
Teshie,5.5822343,-0.1135104,3,,3,2470291
Airport residential area,5.6132499,-0.1832656,4,,4,5499689
Spintex,5.6288265,-0.0901987,5,,6,2369519
Adenta,5.7041391,-0.1687965,3,,4,2962500
West trasacco,5.6471725,-0.1134111,5,,5,14375000
West trasacco,5.6471725,-0.1134111,5,,5,14375000
Adjiringanor,5.6496506,-0.1366577,4,,4,2012500
Accra - tema ,5.6596441,-0.0096592,3,4,4,750000
East legon,5.6392848,-0.1624589,3,,3,2443750
East legon hills,5.6927588,-0.1004742,3,,3,459000
East legon hills,5.6927588,-0.1004742,3,,3,236500
 east legon ghana link ,5.6401671,-0.1619568,6,1,6,8503
Spintex zenith bank ,5.6306111,-0.1431358,6,1,7,3389179
